onehot__InternetService_DSL,onehot__InternetService_Fiber optic,onehot__InternetService_No,onehot__Contract_Month-to-month,onehot__Contract_One year,onehot__Contract_Two year,onehot__PaymentMethod_Bank transfer (automatic),onehot__PaymentMethod_Credit card (automatic),onehot__PaymentMethod_Electronic check,onehot__PaymentMethod_Mailed check,power__Charges_Total,quantile__tenure,quantile__Charges_Monthly,remainder__SeniorCitizen,remainder__Partner,remainder__Dependents,remainder__OnlineSecurity,remainder__OnlineBackup,remainder__DeviceProtection,remainder__TechSupport,remainder__StreamingTV,remainder__StreamingMovies,remainder__PaperlessBilling
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6058766332374899,5.19933758270342,1.8532210089187868,0,0,0,1,1,1,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0048459094452298,0.5701609063769159,0.3830243607099163,0,1,0,1,1,1,1,0,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7741943503418494,1.1400769252954,-0.4252277308747451,0,1,1,0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3895480204111172,-0.02007444749317332,0.3722459868401697,0,1,1,0,0,0,0,0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31875964696522685,0.07660354475064655,-0.17607179975147536,0,1,1,0,1,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27095599772095197,-0.043924024540264145,0.1523905895074676,1,1,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.986825397567359,-1.1024403670151643,0.7055299818373915,0,0,0,0,1,1,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1696890129198179,-1.2585076890467706,0.5293010943086739,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.49863259270176696,-0.6642872083307604,0.05495046890203762,0,0,1,0,0,1,1,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7891357019377161,0.5120605851503511,0.008782093827594135,0,1,1,1,0,0,1,1,0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0155359658729888,1.525529316273139,-1.2585076890467706,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41799920262903417,0.07660354475064655,0.13337869485727427,1,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08459543096177737,-0.370901751289097,1.1971932730470463,0,1,1,1,0,1,0,1,1,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4624884520491293,1.1400769252954,1.5215250573925467,0,1,1,0,0,1,1,1,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6701239086099147,5.19933758270342,2.256744827428802,0,1,1,1,1,1,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6046853596172415,-1.1024403670151643,-1.5542696066845807,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.612942794758286,-0.16128127334986397,-0.9216144972031179,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1663145959483157,5.19933758270342,-0.033879835403491904,0,1,1,1,1,1,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.696519299403713,-0.7782249060548562,-0.25379734052416103,0,1,1,1,1,1,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6852030768434348,-0.7184619962535121,-0.3542571295458203,0,1,1,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.755661036106523,1.077445511147958,-0.4252277308747451,0,1,1,0,0,0,1,1,1,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.365056542345216,-0.8995338605921868,-0.9734487290930867,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.152793920065798,0.4864803604206456,1.3219458408567006,0,0,0,0,1,1,0,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.07128737172498212,0.9377977680303106,-1.3813636807162488,0,1,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8433130518962749,-0.5220987143284742,-0.7410971586645797,1,1,1,0,0,0,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07835623801206817,-0.043924024540264145,-0.33617787423419104,0,1,1,1,1,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2931215292491533,0.15112149093066193,-0.20465991857047622,0,0,0,1,1,1,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0431757972957603,0.6333171952445416,0.5554621702769806,0,1,1,0,1,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4330626507111839,-5.199337582605575,0.9281045235936928,0,0,0,0,0,0,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9016965970505022,-0.8995338605921868,-0.1650954314192633,0,0,0,0,0,1,1,1,0,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.07301887479293875,-0.2730890226527413,-0.12876058815373478,0,0,0,0,1,0,1,0,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5068380849173644,0.5701609063769159,-0.4408619357407029,0,1,1,0,1,1,1,1,0,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0784208135669622,5.19933758270342,-0.1672577785349161,0,1,1,1,1,1,1,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5342948892536417,0.07660354475064655,-1.2982710982714525,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.33474669611715724,-0.7184619962535121,1.225942748902993,0,1,0,0,1,1,0,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4992389459128244,0.287442172763095,-0.1371769993450496,0,0,0,0,0,1,0,0,1,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.471655373901184,-0.8995338605921868,-2.2258232024427875,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7772514474394124,-0.5657384816732594,-0.6659142855807894,0,0,1,1,0,0,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7115867168282436,-0.8995338605921868,0.965420306912084,0,0,0,0,0,0,1,1,1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8880556522478124,-0.370901751289097,-2.575483324008602,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5689900574108064,1.525529316273139,1.529558186142137,1,0,0,0,1,0,1,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7507003907074933,-0.5657384816732594,-0.632550796424065,0,0,0,0,1,1,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3400997698596462,0.8607252382582696,1.0707445970692107,0,1,1,0,1,0,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.346585587788039,1.525529316273139,0.4766187439234876,0,1,0,1,1,1,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1763351910774305,-0.6642872083307604,-1.464185967935322,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9073594958887113,-0.8373383608517686,-0.4752137400618248,0,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4072623360816843,-0.07157147317761985,0.6077382158093384,0,0,0,0,0,0,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8940053596345328,-0.8373383608517686,-0.3183214962711303,0,0,0,1,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2997110647127751,-0.5657384816732594,0.4766187439234876,0,0,0,0,0,1,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4957163969734493,-5.199337582605575,0.34149265585889366,0,1,0,0,0,0,0,1,0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.23845309964695552,0.4864803604206456,-1.2286069212987556,0,1,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2021390508867686,-1.1024403670151643,-0.25594867308897207,0,1,1,0,1,0,0,1,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2304026873731186,0.602943093848241,1.097844783708499,0,0,0,1,1,1,1,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42825240167732187,-0.16128127334986397,1.1210601441231973,0,1,1,1,0,0,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4571420089154346,-1.2585076890467706,-0.5424489623138775,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6672962140760592,-5.199337582605575,-0.5040671159053133,0,0,0,1,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3400125681291646,-1.1024403670151643,-0.7508440312756948,0,0,1,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4845222152123214,1.2101372641333108,1.1497417570435928,1,1,0,0,1,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.41862618699909077,-0.7184619962535121,0.8735150946146939,0,0,0,0,0,1,0,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5057701915929533,1.378113758954345,1.0062105166453408,0,1,0,0,0,1,0,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8802039474148234,0.24067139635615026,1.1327812553487573,0,1,1,0,0,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5450326481437267,-5.199337582605575,-0.01881964145130391,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9062231735977727,-1.1024403670151643,1.0131727703176547,0,0,0,0,1,0,1,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.366465038467605,0.8231716109385887,1.2768719842338296,0,1,0,0,1,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.88254834291972,-0.8995338605921868,-0.027604016757951728,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0536858753250689,-1.1024403670151643,0.3816746537655627,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7824761106281597,0.6611618742897374,-0.11494452434624501,0,1,0,1,1,0,1,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.013028230935624,5.19933758270342,-0.1922911110275942,0,0,0,1,0,1,1,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2179891246156096,5.19933758270342,0.10305676609118156,1,1,0,1,1,1,1,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0250960735357626,0.287442172763095,1.5799683530411253,0,0,0,0,1,1,0,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46179329624897875,0.8231716109385887,-0.6463692057854714,0,0,0,1,1,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5714898105557586,-0.8373383608517686,0.6333171952445416,0,0,0,0,0,0,0,1,1,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1148413039956322,0.40607882375069193,1.745704880040029,0,1,0,0,1,1,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8979203686485142,-0.40471680821774897,-1.4215561053091323,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3174478863168724,0.7580042333190846,1.2674612513199368,0,1,0,0,0,1,1,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7454383299253547,-0.16128127334986397,-1.7274655664796177,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6228636180170355,0.05146002009662907,1.053106263987631,1,1,1,0,0,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6312222695903609,-0.5657384816732594,-0.5235370133423165,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2842667279459568,0.6943105320478632,1.1257762007300158,1,0,0,0,1,1,1,1,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6892767558872387,-0.09927374872396871,-1.2982710982714525,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0466362114266459,1.2101372641333108,-0.15677346193197353,0,0,0,1,1,1,1,1,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.34466239461535003,0.26268576068373706,-1.659092784158064,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6701765313966475,0.1752784285930203,0.48365796677876627,0,0,0,0,0,0,0,0,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7745091496491646,0.07660354475064655,1.6925660884792924,0,0,0,1,1,0,1,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3851516420151695,1.525529316273139,0.5745945104459376,0,1,1,1,1,1,1,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18937698691143892,-0.34016306172557254,1.278740456982727,0,1,0,0,1,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05716758616318578,-0.304481925592967,0.22262956564382042,0,1,0,0,0,1,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7605829852785677,0.19570017830120398,0.7506742510456296,0,0,0,1,1,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.681933619139995,-1.2585076890467706,-2.0637751626565533,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2970702313173562,-0.02007444749317332,0.0025091400448746387,0,1,1,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8184126639785457,-0.6642872083307604,-0.6471080149401119,0,0,0,1,1,1,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6569584035486515,-5.199337582605575,-0.4445338563564666,0,0,0,1,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.028792851967747127,1.0272467187906675,-1.1047469132423215,0,1,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3352395853268055,-1.1024403670151643,-0.5820090863157499,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7694998617288415,-5.199337582605575,-0.6927148969290063,0,0,0,0,0,0,0,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7560777230040272,0.1752784285930203,0.8056920745819013,0,1,0,1,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.276764555583903,-0.16128127334986397,0.7200869344535826,0,0,0,0,0,0,1,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04982768043585885,-0.19442151365869756,-0.2652919597009938,0,1,1,1,1,0,1,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6566473286942276,5.19933758270342,2.0943766195530094,0,1,0,1,1,1,1,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05298505409758785,-0.34016306172557254,0.5952220654047892,0,1,1,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9800037456715949,-1.1024403670151643,0.5379803848163829,0,0,0,0,0,0,1,0,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8098390013637458,0.7580042333190846,-0.2097871101292731,0,1,0,1,1,1,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2254014958597266,1.1400769252954,0.3816746537655627,0,1,1,1,1,1,0,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7497011717881558,0.12199509496959775,1.1210601441231973,1,0,0,0,1,1,0,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1289955581148416,-0.6119957936995944,-1.3432866315231822,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3196440395102818,1.2867019355423475,0.5134914249316125,0,0,0,1,0,1,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4922638698456454,0.26268576068373706,-0.17890728490785293,0,0,0,1,1,1,0,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020357506950557172,-0.24584036910272783,-0.15492952527077714,0,0,0,1,0,1,0,0,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2423122952334705,0.40607882375069193,-1.9858764248174547,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.283085097810887,-1.2585076890467706,0.10305676609118156,0,1,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5432950527933313,-5.199337582605575,0.006272884668573728,1,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6006728057639117,5.19933758270342,1.4461035929181751,0,1,0,1,0,1,0,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21077776672898457,1.378113758954345,-0.8249333882852443,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6953470862230957,-1.2585076890467706,-2.1440106677777533,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.04273992609115289,-0.16128127334986397,-0.31105901776634404,0,0,1,0,1,0,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7857628174503751,0.1752784285930203,0.9261763243026125,0,1,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.259397109021785,0.7884553079874755,0.8126540791496972,1,1,0,0,0,0,0,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03749961970443301,1.1400769252954,-1.0685216155658543,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5934507061630907,5.19933758270342,1.5135889315270525,0,1,1,1,0,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8049185392658339,0.19570017830120398,1.2585076890467706,0,0,0,0,1,1,0,1,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.17411479425379747,5.19933758270342,-0.908974922317965,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0327334107407883,5.19933758270342,-1.6067550689692431,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0621564968679575,-1.1024403670151643,0.10305676609118156,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.220411967046594,0.6333171952445416,1.249359903298326,1,1,0,0,1,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2911099231132104,0.8231716109385887,0.9495472701112365,0,1,0,0,1,1,0,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4304070876941286,0.7580042333190846,1.948252831639666,0,1,0,1,1,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5471328546092639,0.05146002009662907,0.42797589705251554,0,1,0,0,1,0,0,0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1972459254045904,-1.1024403670151643,-0.21106976491595747,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.702100285243397,0.6611618742897374,-0.24746252454405843,0,0,0,1,0,1,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6953470862230957,-5.199337582605575,-0.5939395388892443,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9918298751451167,0.4864803604206456,0.5092020438642008,0,1,0,0,1,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.092356003321993,-0.7184619962535121,-0.785643246431477,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9297609326135442,0.24067139635615026,1.1140572371477964,1,0,0,0,0,1,0,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0217044350583733,1.077445511147958,-0.11441489263000099,0,1,0,1,1,1,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9383528298629766,-0.40471680821774897,-1.0509244426943407,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1344168145017415,0.5408824784439602,1.0509244426943407,0,1,0,0,0,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7184228831440668,-0.6642872083307604,-0.48622436201966807,1,0,0,0,0,0,1,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9081297985791046,-5.199337582605575,-0.9856104168672697,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6374865481120771,-0.09927374872396871,-1.8587466122710703,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23734652019314842,-0.19442151365869756,0.5775565284075048,0,1,0,0,0,1,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4109759804166656,-0.40471680821774897,-0.49213682280838095,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.522075143418035,-0.02007444749317332,0.6895289039903829,0,1,1,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0457269736413202,-1.1024403670151643,0.7282403553007382,0,0,0,0,0,0,0,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0833620530768482,0.4334819661117883,1.179401750967482,0,1,0,0,0,1,0,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2857465733201667,1.1400769252954,0.5063476573610789,0,0,0,1,0,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.036834579471594596,-0.304481925592967,0.12199509496959775,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8592843057334422,0.8995338605921865,-0.2143602632909062,0,1,0,0,1,1,1,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7273794495262773,0.287442172763095,0.34149265585889366,0,0,0,0,1,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3557954702409199,0.35749573205332313,-0.4445338563564666,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1541200605580983,0.602943093848241,0.8552868016470969,0,0,0,0,1,1,1,0,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.19560037958716373,0.45842567858476485,-1.2982710982714525,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4141073195321956,0.6333171952445416,2.486644902264021,1,1,0,1,1,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3580904644832863,0.45842567858476485,-0.5467003923959778,0,1,0,1,0,1,0,0,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4548026131499112,-0.12958231367213702,1.1070593519207448,0,0,0,0,1,0,0,1,1,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5395086951052493,0.09927374872396857,0.3468171012040459,0,0,0,0,1,0,1,0,0,0
